GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO_ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION
UniProtKB	Q9SLP6	L-FNRI	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10889253	UniProtKB:P27787	4577	AgBase	
UniProtKB	Q9SLP6	L-FNRI	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:10889253	UniProtKB:P27788	4577	AgBase	
UniProtKB	Q9SLP6	L-FNRI	enables	GO:0009055	electron transfer activity	ECO:0000314	IDA	PMID:11724563		4577	AgBase	
UniProtKB	Q9SLP6	L-FNRI	enables	GO:0016653	oxidoreductase activity							
UniProtKB	Q9SLP6	L-FNRI	involved_in	GO:0015979	photosynthesis	ECO:0000305	IC	PMID:10889253	GO:0003959	4577	AgBase	
UniProtKB	Q9SLP6	L-FNRI	involved_in	GO:0022900	electron transport chain	ECO:0000314	IDA	PMID:11724563		4577	AgBase	
UniProtKB	Q9SLP6	L-FNRI	NOT|enables	GO:0003954	NADH dehydrogenase activity	ECO:0000314	IDA	PMID:10889253		4577	AgBase	
UniProtKB	Q9SLX1	ZmHP2	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q948L2	4577	AgBase	
UniProtKB	Q9SLX1	ZmHP2	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q94LW1	4577	AgBase	
UniProtKB	Q9SLX1	ZmHP2	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9AV93	4577	AgBase	
UniProtKB	Q9SLX1	ZmHP2	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9ZQW0	4577	AgBase	
UniProtKB	Q9SLX1	ZmHP2	enables	GO:0009927	histidine phosphotransfer kinase activity	ECO:0000314	IDA	PMID:10608665		4577	AgBase	
UniProtKB	Q9SLX1	ZmHP2	enables	GO:0009927	histidine phosphotransfer kinase activity	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9SLX1	ZmHP2	involved_in	GO:0000160	phosphorelay signal transduction system	ECO:0000314	IDA	PMID:10608665		4577	AgBase	
UniProtKB	Q9SLX1	ZmHP2	involved_in	GO:0000160	phosphorelay signal transduction system	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9SLX1	ZmHP2	part_of	GO:0005634	nucleus	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9SLX1	ZmHP2	part_of	GO:0005829	cytosol	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9SM20	gst3b	enables	GO:0004364	glutathione transferase activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9SM20	gst3b	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9SM20	gst3b	involved_in	GO:0009635	response to herbicide	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9SM20	gst3b	part_of	GO:0043234	protein complex	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9ST01	ZmHP1	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q948L2	4577	AgBase	
UniProtKB	Q9ST01	ZmHP1	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q94LW1	4577	AgBase	
UniProtKB	Q9ST01	ZmHP1	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9AV93	4577	AgBase	
UniProtKB	Q9ST01	ZmHP1	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9ZQW0	4577	AgBase	
UniProtKB	Q9ST01	ZmHP1	enables	GO:0009927	histidine phosphotransfer kinase activity	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9ST01	ZmHP1	involved_in	GO:0000160	phosphorelay signal transduction system	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9ST01	ZmHP1	part_of	GO:0005634	nucleus	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9ST01	ZmHP1	part_of	GO:0005829	cytosol	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9XF58	PIP2-5	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q41870	4577	AgBase	
UniProtKB	Q9XF58	PIP2-5	enables	GO:0015250	water channel activity	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9XF58	PIP2-5	involved_in	GO:0051289	protein homotetramerization	ECO:0000304	TAS	PMID:17636130		4577	AgBase	
UniProtKB	Q9XF58	PIP2-5	involved_in	GO:0051290	protein heterotetramerization	ECO:0000304	TAS	PMID:17636130		4577	AgBase	
UniProtKB	Q9XF58	PIP2-5	part_of	GO:0005886	plasma membrane	ECO:0000314	IDA	PMID:17636130		4577	AgBase	
UniProtKB	Q9XF58	PIP2-5	part_of	GO:0016021	integral component of membrane	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9XF58	PIP2-5	part_of	GO:0043234	protein complex	ECO:0000304	TAS	PMID:17636130		4577	AgBase	
UniProtKB	Q9XF59	PIP1-2	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q84RL7	4577	AgBase	
UniProtKB	Q9XF59	PIP1-2	involved_in	GO:0051289	protein homotetramerization	ECO:0000304	TAS	PMID:17636130		4577	AgBase	
UniProtKB	Q9XF59	PIP1-2	involved_in	GO:0051290	protein heterotetramerization	ECO:0000304	TAS	PMID:17636130		4577	AgBase	
UniProtKB	Q9XF59	PIP1-2	NOT|enables	GO:0015250	water channel activity	ECO:0000304	TAS	PMID:11244102		4577	AgBase	
UniProtKB	Q9XF59	PIP1-2	part_of	GO:0005783	endoplasmic reticulum	ECO:0000314	IDA	PMID:17636130		4577	AgBase	
UniProtKB	Q9XF59	PIP1-2	part_of	GO:0005829	cytosol	ECO:0000314	IDA	PMID:17636130		4577	AgBase	
UniProtKB	Q9XF59	PIP1-2	part_of	GO:0005886	plasma membrane	ECO:0000314	IDA	PMID:17636130		4577	AgBase	
UniProtKB	Q9XF59	PIP1-2	part_of	GO:0043234	protein complex	ECO:0000353	IPI	PMID:17636130	UniProtKB:Q84RL7	4577	AgBase	
UniProtKB	Q9XFJ8	TATA	enables	GO:0009977	proton motive force dependent protein transmembrane transporter activity	ECO:0000315	IMP	PMID:10525534		4577	UniProt	
UniProtKB	Q9XFJ8	TATA	involved_in	GO:0043953	protein transport by the Tat complex	ECO:0000315	IMP	PMID:10525534		4577	UniProt	
UniProtKB	Q9XFJ8	TATA	involved_in	GO:0045038	protein import into chloroplast thylakoid membrane	ECO:0000315	IMP	PMID:10525534		4577	UniProt	
UniProtKB	Q9XFJ8	TATA	part_of	GO:0009535	chloroplast thylakoid membrane	ECO:0000314	IDA	PMID:10525534		4577	UniProt	
UniProtKB	Q9XFJ8	TATA	part_of	GO:0031361	integral component of thylakoid membrane	ECO:0000314	IDA	PMID:10525534		4577	UniProt	
UniProtKB	Q9ZP60	gst7	enables	GO:0004364	glutathione transferase activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9ZP60	gst7	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9ZP60	gst7	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9ZP60	gst7	involved_in	GO:0009635	response to herbicide	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9ZP60	gst7	part_of	GO:0043234	protein complex	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9ZP61	gst6	enables	GO:0004364	glutathione transferase activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9ZP61	gst6	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9ZP61	gst6	enables	GO:0046982	protein heterodimerization activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9ZP61	gst6	involved_in	GO:0009635	response to herbicide	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9ZP61	gst6	part_of	GO:0043234	protein complex	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9ZP62	gst3a	enables	GO:0004364	glutathione transferase activity	ECO:0000314	IDA	PMID:9417936		4577	AgBase	
UniProtKB	Q9ZP62	gst3a	enables	GO:0008144	drug binding	ECO:0000304	TAS	PMID:9417936		4577	AgBase	
UniProtKB	Q9ZP62	gst3a	enables	GO:0042803	protein homodimerization activity	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9ZP62	gst3a	involved_in	GO:0009635	response to herbicide	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9ZP62	gst3a	part_of	GO:0043234	protein complex	ECO:0000314	IDA	PMID:10527424		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	enables	GO:0000156	phosphorelay response regulator activity	ECO:0000314	IDA	PMID:10608665		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	enables	GO:0000156	phosphorelay response regulator activity	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q8LNY9	4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9SLX1	4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:12856940	UniProtKB:Q9ST01	4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	involved_in	GO:0000160	phosphorelay signal transduction system	ECO:0000314	IDA	PMID:10608665		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	involved_in	GO:0000160	phosphorelay signal transduction system	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	involved_in	GO:0006995	cellular response to nitrogen starvation	ECO:0000270	IEP	PMID:9628026		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	involved_in	GO:0009735	response to cytokinin	ECO:0000270	IEP	PMID:10608665		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	involved_in	GO:0009735	response to cytokinin	ECO:0000304	TAS	PMID:10608665		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	involved_in	GO:0009735	response to cytokinin	ECO:0000314	IDA	PMID:11004492		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	involved_in	GO:0009735	response to cytokinin	ECO:0000270	IEP	PMID:12856940		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	involved_in	GO:0009735	response to cytokinin	ECO:0000270	IEP	PMID:15064375		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	involved_in	GO:0009735	response to cytokinin	ECO:0000270	IEP	PMID:9628026		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	involved_in	GO:0009736	cytokinin-activated signaling pathway	ECO:0000304	TAS	PMID:10608665		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	involved_in	GO:0009736	cytokinin-activated signaling pathway	ECO:0000304	TAS	PMID:9628026		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	involved_in	GO:0010167	response to nitrate	ECO:0000270	IEP	PMID:10608665		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	involved_in	GO:0010167	response to nitrate	ECO:0000270	IEP	PMID:9628026		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	involved_in	GO:0060359	response to ammonium ion	ECO:0000270	IEP	PMID:10608665		4577	AgBase	
UniProtKB	Q9ZQW0	ZmRR1	part_of	GO:0005829	cytosol	ECO:0000314	IDA	PMID:12856940		4577	AgBase	
UniProtKB	Q9ZQY0	Q9ZQY0	enables	GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	ECO:0000314	IDA	PMID:9952460		4577	AgBase	
UniProtKB	Q9ZQY0	Q9ZQY0	enables	GO:0030976	thiamine pyrophosphate binding	ECO:0000245	RCA	PMID:9952460		4577	AgBase	
UniProtKB	Q9ZQY0	Q9ZQY0	involved_in	GO:0006626	protein targeting to mitochondrion	ECO:0000304	TAS	PMID:9952460		4577	AgBase	
UniProtKB	Q9ZQY0	Q9ZQY0	involved_in	GO:0010468	regulation of gene expression	ECO:0000304	TAS	PMID:9952460		4577	AgBase	
UniProtKB	Q9ZQY0	Q9ZQY0	part_of	GO:0005739	mitochondrion	ECO:0000314	IDA	PMID:9952460		4577	AgBase	
UniProtKB	Q9ZQY2	542483	enables	GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	ECO:0000314	IDA	PMID:9952460		4577	AgBase	
UniProtKB	Q9ZQY2	542483	involved_in	GO:0006626	protein targeting to mitochondrion	ECO:0000304	TAS	PMID:9952460		4577	AgBase	
UniProtKB	Q9ZQY2	542483	involved_in	GO:0034982	mitochondrial protein processing	ECO:0000304	TAS	PMID:9952460		4577	AgBase	
UniProtKB	Q9ZQY2	542483	part_of	GO:0005739	mitochondrion	ECO:0000314	IDA	PMID:9952460		4577	AgBase	
UniProtKB	Q9ZR86	Q9ZR86	enables	GO:0003677	DNA binding	ECO:0000304	TAS	PMID:9808743		4577	AgBase	
UniProtKB	Q9ZR86	Q9ZR86	enables	GO:0004791	thioredoxin-disulfide reductase activity	ECO:0000314	IDA	PMID:9808743		4577	AgBase	
UniProtKB	Q9ZR86	Q9ZR86	part_of	GO:0005634	nucleus	ECO:0000314	IDA	PMID:9808743		4577	AgBase	
